"ID","Accelerator","System","Simple edit","Start Time","End Time","OP Duration","OP Duration (seconds)","Effective Duration","Effective Duration (seconds)","Current state","States","Faulty Elements","Description","Cardiogram Link and Display Label","AWG","Expert","R2E Status","Parent ID","Parent","Child Count"
761486,"LHC","Injector Complex » No Beam » LINAC4","","09-11-2022 13:13:00","09-11-2022 13:15:00","02min 00s",120,"02min 00s",120,"OP Ended","Non-Blocking OP|OP Ended","L4L.RCH.111","L4L.RCH.111 tripped","","Reviewed","Reviewed","Not R2E related","","",0
765512,"LHC","Collimation » Interlocks triggered","","09-11-2022 11:59:36","09-11-2022 11:59:38","02s",2,"02s",2,"OP Ended","Blocking OP|OP Ended","","Operational mistake on the beta* limits","","Requires review","Requires review","Not R2E related","","",0
773896,"LHC","Beam Losses » Fast Losses (UFO)","","08-11-2022 14:16:01","08-11-2022 14:16:02","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","","during MD","","Requires review","Requires review","Not R2E related","","",0
773881,"LHC","Beam Losses » Fast Losses (UFO)","","08-11-2022 11:51:35","08-11-2022 11:51:36","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","","during MD","","Requires review","Requires review","Not R2E related","","",0
761026,"LHC","Injector Complex » No Beam » LINAC4","","08-11-2022 07:12:51","08-11-2022 07:15:55","03min 04s",184,"03min 04s",184,"OP Ended","Non-Blocking OP|OP Ended","","L4L.RCH.111","","Reviewed","Reviewed","Not R2E related","","",0
762445,"LHC","Injector Complex » No Beam » LINAC4","","07-11-2022 17:05:08","07-11-2022 17:12:14","07min 06s",426,"07min 06s",426,"OP Ended","Non-Blocking OP|OP Ended","RFQ","Modulator HV trip due to quick impedance increase leading to an over-voltage.","","Reviewed","Requires review","Not R2E related","","",0
760275,"LHC","Injector Complex » No Beam » LINAC4","","07-11-2022 07:37:57","07-11-2022 07:39:58","02min 01s",121,"02min 01s",121,"OP Ended","Non-Blocking OP|OP Ended","","L4L.RCH.111","","Reviewed","Reviewed","Not R2E related","","",0
760139,"LHC","Injector Complex » No Beam » LINAC4","","07-11-2022 07:17:51","07-11-2022 07:21:34","03min 43s",223,"03min 43s",223,"OP Ended","Non-Blocking OP|OP Ended","","L4L.RCH.111 with VS_STATE fault","","Reviewed","Reviewed","Not R2E related","","",0
759987,"LHC","Injector Complex » No Beam » LINAC4","","07-11-2022 03:53:21","07-11-2022 06:51:27","02h 58min 06s",10686,"02h 58min 06s",10686,"OP Ended","Non-Blocking OP|OP Ended","","PLC communication issue","","Reviewed","Reviewed","Not R2E related","","",0
759770,"LHC","Injector Complex » No Beam » LINAC4","","06-11-2022 23:40:15","06-11-2022 23:57:09","16min 54s",1014,"16min 54s",1014,"OP Ended","Blocking OP|OP Ended","","Failure of communication between all PLCs of RF Linac4","","Reviewed","Reviewed","Not R2E related","","",0
759659,"LHC","Injector Complex » No Beam » PS","","06-11-2022 20:40:57","06-11-2022 22:23:26","01h 42min 29s",6149,"01h 42min 29s",6149,"OP Ended","Blocking OP|OP Ended","","extraction septum PE.SMH16 tripped","","Reviewed","Reviewed","Not R2E related","","",0
759615,"LHC","Injector Complex » No Beam » SPS","","06-11-2022 18:08:55","06-11-2022 18:59:00","50min 05s",3005,"50min 05s",3005,"OP Ended","Blocking OP|OP Ended","","SPS dump kicker problem","","Reviewed","Requires review","Not R2E related","","",0
759513,"LHC","Operation » Operational error","","06-11-2022 05:00:10","06-11-2022 05:30:40","30min 30s",1830,"30min 30s",1830,"OP Ended","Blocking OP|OP Ended","","","","Reviewed","Requires review","Not R2E related","","",0
759358,"LHC","Injector Complex » No Beam » SPS","","05-11-2022 14:58:18","05-11-2022 18:17:00","03h 18min 42s",11922,"03h 18min 42s",11922,"OP Ended","Non-Blocking OP|OP Ended","","800 MHz Cavity 2","","Reviewed","Requires review","Not R2E related","","",0
759294,"LHC","Machine Interlock Systems » PIC » Controls","","05-11-2022 04:47:35","05-11-2022 07:00:40","02h 13min 05s",7985,"02h 13min 05s",7985,"OP Ended","Blocking OP|OP Ended","","PIC controller in point 1, access needed to do a power cycle of the PLC.","","Reviewed","Reviewed","R2E candidate","","",0
759195,"LHC","Injector Complex » No Beam » SPS","","04-11-2022 20:40:04","04-11-2022 21:38:25","58min 21s",3501,"58min 21s",3501,"OP Ended","Non-Blocking OP|OP Ended","","MKP","","Reviewed","Reviewed","Not R2E related","","",0
760504,"LHC","Beam Losses » Other","","04-11-2022 19:50:00","04-11-2022 19:51:00","01min 00s",60,"01min 00s",60,"OP Ended","Blocking OP|OP Ended","","Losses in IP8","","Reviewed","Requires review","Not R2E related","","",0
759136,"LHC","Power Converters","","04-11-2022 16:30:00","04-11-2022 17:15:28","45min 28s",2728,"45min 28s",2728,"OP Ended","Blocking OP|OP Ended","RPTE.UA23.RB.A12","RB.A12 tripped when going from STANDBY to IDLE. Resetted by piquet EPC, see logbook ID:79779","","Reviewed","Reviewed","Not R2E related","","",0
759145,"LHC","LBDS » MKDG","","04-11-2022 14:22:00","04-11-2022 16:14:47","01h 52min 47s",6767,"01h 52min 47s",6767,"OP Ended","Blocking OP|OP Ended","","MKD B1 fault","","Reviewed","Reviewed","Not R2E related","","",0
760494,"LHC","Other","","04-11-2022 09:00:00","04-11-2022 14:00:00","05h 00min 00s",18000,"05h 00min 00s",18000,"OP Ended","Blocking OP|OP Ended","","Planned access","","Reviewed","Requires review","Not R2E related","","",0
758891,"LHC","Injector Complex » Beam in Set-up » SPS","","03-11-2022 13:00:56","03-11-2022 13:40:09","39min 13s",2353,"39min 13s",2353,"OP Ended","Blocking OP|OP Ended","","following a firmware update in the morning, the rephasing delays needed to be re-adjusted","","Reviewed","Requires review","Not R2E related","","",0
758824,"LHC","Injector Complex » No Beam » SPS","","03-11-2022 11:05:30","03-11-2022 11:21:30","16min 00s",960,"16min 00s",960,"OP Ended","Non-Blocking OP|OP Ended","","POPS","","Reviewed","Reviewed","Not R2E related","","",0
758697,"LHC","QPS » Controller","","03-11-2022 00:46:03","03-11-2022 01:15:00","28min 57s",1737,"28min 57s",1737,"OP Ended","Blocking OP|OP Ended","","QPS triggered following a jump in the current reading on RQTL9.R7B1 circuit. Origin unclear and will be followed up during YETS.","","Reviewed","Reviewed","Not R2E related","","",0
758382,"LHC","Access System » Other","","01-11-2022 15:55:17","01-11-2022 17:10:00","01h 14min 43s",4483,"01h 14min 43s",4483,"OP Ended","Blocking OP|OP Ended","","Beams dumped when moving out from maintenance mode, EIS precycle needed.","","Reviewed","Requires review","Not R2E related","","",0
758310,"LHC","Beam Instrumentation » BPM","","01-11-2022 02:01:22","01-11-2022 02:40:00","38min 38s",2318,"38min 38s",2318,"OP Ended","Blocking OP|OP Ended","","Problem with the crate cfv-sr3-bpmb1la which i don't manage to restart remotley. ","","Reviewed","Requires review","Not R2E related","","",0
758283,"LHC","Radio Frequency » Hardware","","31-10-2022 21:17:37","01-11-2022 00:14:01","02h 56min 24s",10584,"02h 56min 24s",10584,"OP Ended","Blocking OP|OP Ended","","L6B1 - klystron driver fault
Driver was replaced by a spare one and system was restarted. A subsequent inspection of the amplifier did not reveal any problems with it.","","Reviewed","Reviewed","Not R2E related","","",0
758196,"LHC","Radio Frequency » Controls","","31-10-2022 14:00:00","31-10-2022 16:00:00","02h 00min 00s",7200,"02h 00min 00s",7200,"OP Ended","Blocking OP|OP Ended","cfv-ux45-acsc1b1t","Front-end cfv-ux45-acsc1b1t down, access to UX45 needed.","","Reviewed","Requires review","Not R2E related","","",0
758188,"LHC","Vacuum » Controls","","31-10-2022 12:58:00","31-10-2022 13:15:00","17min 00s",1020,"17min 00s",1020,"OP Ended","Blocking OP|OP Ended","","Vaccum valves in 1L8 and 1R8 not opening after access due to SMOG configuration in LHCb","","Reviewed","Requires review","Not R2E related","","",0
758046,"LHC","Electrical Network » Backup system » UPS","","31-10-2022 10:01:36","31-10-2022 11:15:00","01h 13min 24s",4404,"01h 13min 24s",4404,"OP Ended","Blocking OP|OP Ended","","48V power supply problem in UJ33","","Reviewed","Reviewed","Not R2E related","","",0
758171,"LHC","Vacuum » Controls","","31-10-2022 10:01:36","31-10-2022 12:50:18","02h 48min 42s",10122,"02h 48min 42s",10122,"OP Ended","Blocking OP|OP Ended","","Vaccum Rack problem in US15, access needed (partially in the shadow of EN-EL access to UJ33)","","Reviewed","Requires review","Not R2E related","","",0
758179,"LHC","Cooling and Ventilation » Cooling » Demineralized water system","","31-10-2022 10:01:36","31-10-2022 12:26:45","02h 25min 09s",8709,"02h 25min 09s",8709,"OP Ended","Blocking OP|OP Ended","","Demineralized water leak in RR77","","Reviewed","Reviewed","Not R2E related","","",0
758018,"LHC","Experiments » LHCb","","31-10-2022 01:25:03","31-10-2022 02:04:11","39min 08s",2348,"39min 08s",2348,"OP Ended","Blocking OP|OP Ended","","LHCB has problem to give the handshake","","Reviewed","Requires review","Not R2E related","","",0
757999,"LHC","Cooling and Ventilation » Cooling","","30-10-2022 13:05:54","30-10-2022 22:20:00","09h 14min 06s",33246,"09h 14min 06s",33246,"OP Ended","Blocking OP|OP Ended","","Cooling water distribution lost in UW85","","Reviewed","Reviewed","R2E candidate","","",0
757762,"LHC","LBDS » MKDG","","30-10-2022 08:30:46","30-10-2022 09:22:49","52min 03s",3123,"52min 03s",3123,"OP Ended","Blocking OP|OP Ended","","MKD faulty","","Reviewed","Reviewed","Not R2E related","","",0
757777,"LHC","Injection Systems » MKI » Other","","30-10-2022 07:38:28","30-10-2022 08:27:23","48min 55s",2935,"48min 55s",2935,"OP Ended","Blocking OP|OP Ended","","MKI temperature above limit","","Reviewed","Requires review","Not R2E related","","",0
757769,"LHC","Collimation » Hardware","","30-10-2022 07:32:51","30-10-2022 08:21:48","48min 57s",2937,"48min 57s",2937,"OP Ended","Blocking OP|OP Ended","","slow drift over ~1.6h of LVDT on LU jaw of TCLA.A5L3.B2, back to normal reading in 10min after triggering dump","","Reviewed","Requires review","Not R2E related","","",0
757678,"LHC","Injector Complex » No Beam » PS","","29-10-2022 05:30:09","29-10-2022 06:40:30","01h 10min 21s",4221,"01h 10min 21s",4221,"OP Ended","Blocking OP|OP Ended","","Extraction bumper","","Reviewed","Requires review","Not R2E related","","",0
758010,"LHC","Beam Instrumentation » BLM","","28-10-2022 18:15:31","28-10-2022 20:30:00","02h 14min 29s",8069,"02h 14min 29s",8069,"OP Ended","Blocking OP|OP Ended","","PS fault in BLM crate of point 5","","Reviewed","Requires review","Not R2E related","","",0
758098,"LHC","Beam Losses » Fast Losses (UFO)","","27-10-2022 19:51:52","27-10-2022 19:51:53","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","","UFO 30R1","","Reviewed","Requires review","Not R2E related","","",0
757028,"LHC","Injector Complex » No Beam » SPS","","26-10-2022 11:30:00","26-10-2022 12:36:11","01h 06min 11s",3971,"01h 06min 11s",3971,"OP Ended","Non-Blocking OP|OP Ended","","Cavity 1","","Reviewed","Requires review","Not R2E related","","",0
756695,"LHC","Injector Complex » No Beam » PSB","","26-10-2022 08:17:01","26-10-2022 08:18:09","01min 08s",68,"01min 08s",68,"OP Ended","Non-Blocking OP|OP Ended","BT.RBHZ10","","","Reviewed","Requires review","Not R2E related","","",0
756788,"LHC","Injector Complex » No Beam » PSB","","26-10-2022 08:15:46","26-10-2022 08:16:58","01min 12s",72,"01min 12s",72,"OP Ended","Non-Blocking OP|OP Ended","BT.RBHZ10.BTM,BT.RBHZ10","","","Reviewed","Requires review","Not R2E related","","",0
756577,"LHC","Injector Complex » No Beam » PSB","","26-10-2022 08:00:00","26-10-2022 09:00:00","01h 00min 00s",3600,"01h 00min 00s",3600,"OP Ended","Non-Blocking OP|OP Ended","","","","Reviewed","Requires review","Not R2E related","","",0
756435,"LHC","Injector Complex » No Beam » PS","","26-10-2022 07:11:41","26-10-2022 07:21:56","10min 15s",615,"10min 15s",615,"OP Ended","Non-Blocking OP|OP Ended","PR.AC10-36","","","Reviewed","Requires review","Not R2E related","","",0
756375,"LHC","Injector Complex » No Beam » PS","","26-10-2022 07:11:31","26-10-2022 07:32:56","21min 25s",1285,"21min 25s",1285,"OP Ended","Non-Blocking OP|OP Ended","RPAEJ.269.F16.RBHZ167","","","Reviewed","Requires review","Not R2E related","","",0
758110,"LHC","Other","","26-10-2022 07:00:00","26-10-2022 18:25:00","11h 25min 00s",41100,"11h 25min 00s",41100,"OP Ended","Blocking OP|OP Ended","","Scheduled access","","Reviewed","Requires review","Not R2E related","","",0
756268,"LHC","Injector Complex » No Beam » PS","","26-10-2022 06:48:39","26-10-2022 07:11:38","22min 59s",1379,"22min 59s",1379,"OP Ended","Non-Blocking OP|OP Ended","","","","Reviewed","Reviewed","Not R2E related","","",0
756119,"LHC","Beam Losses » Fast Losses (UFO)","","25-10-2022 16:46:10","25-10-2022 16:46:11","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","","UFO 1R8 during VELO insertion","","Reviewed","Requires review","Not R2E related","","",0
756007,"LHC","Injector Complex » No Beam » PS","","25-10-2022 09:43:46","25-10-2022 09:55:03","11min 17s",677,"11min 17s",677,"OP Ended","Non-Blocking OP|OP Ended","PE.SMH57-AS_XXX","PE.SMH57","","Reviewed","Reviewed","Not R2E related","","",0
755939,"LHC","Injector Complex » No Beam » PS","","24-10-2022 23:51:09","25-10-2022 00:40:59","49min 50s",2990,"49min 50s",2990,"OP Ended","Blocking OP|OP Ended","","POPS down","","Reviewed","Requires review","Not R2E related","","",0
755902,"LHC","Injector Complex » No Beam » PS","","24-10-2022 22:45:50","24-10-2022 23:34:24","48min 34s",2914,"48min 34s",2914,"OP Ended","Blocking OP|OP Ended","","POPS down","","Reviewed","Requires review","Not R2E related","","",0
755682,"LHC","Injector Complex » No Beam » PSB","","24-10-2022 14:45:37","24-10-2022 15:18:58","33min 21s",2001,"33min 21s",2001,"OP Ended","Non-Blocking OP|OP Ended","BT2.BVT20","Local reset by Piquet EPC","","Reviewed","Requires review","Not R2E related","","",0
756988,"LHC","Power Converters","","24-10-2022 14:37:00","24-10-2022 14:38:00","01min 00s",60,"01min 00s",60,"OP Ended","Blocking OP|OP Ended","RPTE.UA23.RB.A12","trip of the RB.A12. TI confirm that they saw an electrical glitch. Resetted by the operator: see EPC logbook ID:79604","","Reviewed","Reviewed","Not R2E related",756972,"Electrical Network » Distribution",0
756972,"LHC","Electrical Network » Distribution","","24-10-2022 14:36:59","24-10-2022 14:37:00","01s",1,"01min 01s",61,"OP Ended","Blocking OP|OP Ended","","","","Reviewed","Reviewed","Not R2E related","","",1
755242,"LHC","Injector Complex » No Beam » SPS","","24-10-2022 10:49:46","24-10-2022 11:02:43","12min 57s",777,"12min 57s",777,"OP Ended","Blocking OP|OP Ended","","Extraction bumpers","","Reviewed","Requires review","Not R2E related","","",0
755143,"LHC","Injector Complex » No Beam » LINAC4","","24-10-2022 10:17:57","24-10-2022 10:40:25","22min 28s",1348,"22min 28s",1348,"OP Ended","Blocking OP|OP Ended","","Pre-chopper linac4","","Reviewed","Requires review","Not R2E related","","",0
755194,"LHC","Injector Complex » No Beam » LINAC4","","24-10-2022 09:53:00","24-10-2022 10:29:36","36min 36s",2196,"36min 36s",2196,"OP Ended","Non-Blocking OP|OP Ended","","The industrial controller ""cfx-400-prechop"" stopped communicating with the equipment. Its reboot was required.","","Reviewed","Reviewed","Not R2E related","","",0
755156,"LHC","Magnet circuits » Other","","24-10-2022 07:30:35","24-10-2022 09:30:42","02h 00min 07s",7207,"02h 00min 07s",7207,"OP Ended","Blocking OP|OP Ended","","DFB heater to be changed","","Reviewed","Requires review","R2E candidate","","",0
754672,"LHC","Experiments » ATLAS","","23-10-2022 01:17:14","23-10-2022 01:52:19","35min 05s",2105,"35min 05s",2105,"OP Ended","Non-Blocking OP|Blocking OP|OP Ended","","Pixel detector problem, injection inhibited","","Requires review","Requires review","Not R2E related","","",0
754660,"LHC","IT Services » Network","","23-10-2022 00:42:15","23-10-2022 01:30:29","48min 14s",2894,"48min 14s",2894,"OP Ended","Blocking OP|OP Ended","cfc-se5-rl5d","cfc-se5-rl5d connection drops (dump through SIS beta* reconstruction -> SMP movable devices flag -> TOTEM interlock)

Same as 754310 and 753062

See:
https://issues.cern.ch/browse/APS-9814
https://issues.cern.ch/browse/CCP-298","","Requires review","Reviewed","Not R2E related","","",0
755744,"LHC","Beam Losses » Fast Losses (UFO)","","22-10-2022 16:02:47","22-10-2022 16:02:48","01s",1,"01s",1,"OP Ended","Blocking OP|OP Ended","","UFO in MQ.6R1 (130% dump thl)","","Requires review","Requires review","Not R2E related","","",0
754519,"LHC","Experiments » ATLAS","","21-10-2022 22:51:30","21-10-2022 22:53:16","01min 46s",106,"01min 46s",106,"OP Ended","Blocking OP|OP Ended","","issue with muon chamber, no injection handshake","","Requires review","Requires review","Not R2E related","","",0
754447,"LHC","Injector Complex » No Beam » SPS","","21-10-2022 16:36:58","21-10-2022 17:21:45","44min 47s",2687,"44min 47s",2687,"OP Ended","Non-Blocking OP|OP Ended","","Token manipulation","","Reviewed","Requires review","Not R2E related","","",0
